Date,Open,High,Low,Close,Adj Close,Volume
2019-12-03,33.540001,33.540001,33.540001,33.540001,31.902393,0
2019-12-04,33.790001,33.790001,33.790001,33.790001,32.140186,0
2019-12-05,33.849998,33.849998,33.849998,33.849998,32.197254,0
2019-12-06,34.150002,34.150002,34.150002,34.150002,32.482609,0
2019-12-09,34.060001,34.060001,34.060001,34.060001,32.397003,0
2019-12-10,34.020000,34.020000,34.020000,34.020000,32.358952,0
2019-12-11,34.110001,34.110001,34.110001,34.110001,32.444557,0
2019-12-12,34.470001,34.470001,34.470001,34.470001,32.786983,0
2019-12-13,34.380001,34.380001,34.380001,34.380001,32.701378,0
2019-12-16,34.590000,34.590000,34.590000,34.590000,32.901127,0
2019-12-17,34.049999,34.049999,34.049999,34.049999,32.914658,0
2019-12-18,34.099998,34.099998,34.099998,34.099998,32.962990,0
2019-12-19,34.209999,34.209999,34.209999,34.209999,33.069321,0
2019-12-20,34.400002,34.400002,34.400002,34.400002,33.252991,0
2019-12-23,34.419998,34.419998,34.419998,34.419998,33.272316,0
2019-12-24,34.419998,34.419998,34.419998,34.419998,33.272316,0
2019-12-26,34.500000,34.500000,34.500000,34.500000,33.349655,0
2019-12-27,34.470001,34.470001,34.470001,34.470001,33.320656,0
2019-12-30,34.340000,34.340000,34.340000,34.340000,33.194988,0
2019-12-31,34.470001,34.470001,34.470001,34.470001,33.320656,0
2020-01-02,34.570000,34.570000,34.570000,34.570000,33.417316,0
2020-01-03,34.369999,34.369999,34.369999,34.369999,33.223988,0
2020-01-06,34.419998,34.419998,34.419998,34.419998,33.272316,0
2020-01-07,34.389999,34.389999,34.389999,34.389999,33.243320,0
2020-01-08,34.480000,34.480000,34.480000,34.480000,33.330318,0
2020-01-09,34.650002,34.650002,34.650002,34.650002,33.494652,0
2020-01-10,34.549999,34.549999,34.549999,34.549999,33.397984,0
2020-01-13,34.770000,34.770000,34.770000,34.770000,33.610649,0
2020-01-14,34.820000,34.820000,34.820000,34.820000,33.658985,0
2020-01-15,34.880001,34.880001,34.880001,34.880001,33.716984,0
2020-01-16,35.200001,35.200001,35.200001,35.200001,34.026314,0
2020-01-17,35.279999,35.279999,35.279999,35.279999,34.103642,0
2020-01-21,35.119999,35.119999,35.119999,35.119999,33.948978,0
2020-01-22,35.070000,35.070000,35.070000,35.070000,33.900646,0
2020-01-23,35.160000,35.160000,35.160000,35.160000,33.987644,0
2020-01-24,34.790001,34.790001,34.790001,34.790001,33.629986,0
2020-01-27,34.240002,34.240002,34.240002,34.240002,33.098324,0
2020-01-28,34.540001,34.540001,34.540001,34.540001,33.388317,0
2020-01-29,34.430000,34.430000,34.430000,34.430000,33.281986,0
2020-01-30,34.500000,34.500000,34.500000,34.500000,33.349655,0
2020-01-31,33.840000,33.840000,33.840000,33.840000,32.711658,0
2020-02-03,34.060001,34.060001,34.060001,34.060001,32.924324,0
2020-02-04,34.549999,34.549999,34.549999,34.549999,33.397984,0
2020-02-05,35.060001,35.060001,35.060001,35.060001,33.890980,0
2020-02-06,35.040001,35.040001,35.040001,35.040001,33.871647,0
2020-02-07,34.750000,34.750000,34.750000,34.750000,33.591316,0
2020-02-10,34.910000,34.910000,34.910000,34.910000,33.745983,0
2020-02-11,35.119999,35.119999,35.119999,35.119999,33.948978,0
2020-02-12,35.369999,35.369999,35.369999,35.369999,34.190643,0
2020-02-13,35.310001,35.310001,35.310001,35.310001,34.132645,0
2020-02-14,35.340000,35.340000,35.340000,35.340000,34.161644,0
2020-02-18,35.230000,35.230000,35.230000,35.230000,34.055313,0
2020-02-19,35.349998,35.349998,35.349998,35.349998,34.171307,0
2020-02-20,35.340000,35.340000,35.340000,35.340000,34.161644,0
2020-02-21,35.029999,35.029999,35.029999,35.029999,33.861977,0
2020-02-24,33.950001,33.950001,33.950001,33.950001,32.817993,0
2020-02-25,32.820000,32.820000,32.820000,32.820000,31.725668,0
2020-02-26,32.490002,32.490002,32.490002,32.490002,31.406673,0
2020-02-27,31.190001,31.190001,31.190001,31.190001,30.150021,0
2020-02-28,30.799999,30.799999,30.799999,30.799999,29.773022,0
2020-03-02,31.990000,31.990000,31.990000,31.990000,30.923344,0
2020-03-03,31.219999,31.219999,31.219999,31.219999,30.179018,0
2020-03-04,32.430000,32.430000,32.430000,32.430000,31.348675,0
